t,x,y,z
2.572799999999110128e+02,5.874425235442130244e+00,-1.367051844015310103e-02,-8.636572954844671912e+00
2.572899999999110037e+02,5.862908492594320009e+00,-4.106127187887312346e-02,-8.632761621577518696e+00
2.572999999999109946e+02,5.848925208906455175e+00,-6.825170236726868511e-02,-8.625655212424309326e+00
2.573099999999109855e+02,5.832461897719563026e+00,-9.523574848444109342e-02,-8.615278492129762711e+00
2.573199999999109764e+02,5.813505404478807037e+00,-1.220077939867681843e-01,-8.601656928040529948e+00
2.573299999999109673e+02,5.792042860005343741e+00,-1.485626690114519310e-01,-8.584816633031893574e+00
2.573399999999109582e+02,5.768061671913068622e+00,-1.748956383890435395e-01,-8.564784321470913397e+00
2.573499999999109491e+02,5.741549445902845328e+00,-2.010024197754421704e-01,-8.541587239348627847e+00
2.573599999999109400e+02,5.712494009971989861e+00,-2.268791523205643257e-01,-8.515253136384179911e+00
2.573699999999109309e+02,5.680883327399021354e+00,-2.525224252685911996e-01,-8.485810188960309475e+00
2.573799999999109218e+02,5.646705489606600459e+00,-2.779292633312939742e-01,-8.453286956415011488e+00
2.573899999999109127e+02,5.609948682581212154e+00,-3.030971119254858293e-01,-8.417712340683252137e+00
2.573999999999109036e+02,5.570601129081178549e+00,-3.280238612786909869e-01,-8.379115512876785132e+00
2.574099999999108945e+02,5.528651071363505309e+00,-3.527078268584552534e-01,-8.337525874292445849e+00
2.574199999999108854e+02,5.484086729543282246e+00,-3.771477558911832118e-01,-8.292972997623529352e+00
2.574299999999108763e+02,5.436896271710927486e+00,-4.013428096957476487e-01,-8.245486588328327926e+00
2.574399999999108672e+02,5.387067765338048986e+00,-4.252925809230975740e-01,-8.195096418907452218e+00
2.574499999999108582e+02,5.334589161545750358e+00,-4.489970755374504963e-01,-8.141832288262603967e+00
2.574599999999108491e+02,5.279448207462281495e+00,-4.724567273659800448e-01,-8.085723958392181387e+00
2.574699999999108400e+02,5.221632463699899418e+00,-4.956723762079369711e-01,-8.026801118736782925e+00
2.574799999999108309e+02,5.161129244050348674e+00,-5.186452754973740475e-01,-7.965093328522199201e+00
2.574899999999108218e+02,5.097925579485068859e+00,-5.413770871701553133e-01,-7.900629968765421118e+00
2.574999999999108127e+02,5.032008198612468064e+00,-5.638698742168140043e-01,-7.833440197182681253e+00
2.575099999999108036e+02,4.963363429141702809e+00,-5.861261145686404994e-01,-7.763552884329580905e+00
2.575199999999107945e+02,4.891977255526333224e+00,-6.081486681591710131e-01,-7.690996590438895275e+00
2.575299999999107854e+02,4.817835166793390300e+00,-6.299408096117374845e-01,-7.615799487496536457e+00
2.575399999999107763e+02,4.740922222128279628e+00,-6.515061846864388384e-01,-7.537989344422184601e+00
2.575499999999107672e+02,4.661222946569036019e+00,-6.728488410024399125e-01,-7.457593454279439094e+00
2.575599999999107581e+02,4.578721315061665464e+00,-6.939732116346939428e-01,-7.374638595524626083e+00
2.575699999999107490e+02,4.493400690110209261e+00,-7.148841137669591506e-01,-7.289150983954794327e+00
2.575799999999107399e+02,4.405243829401832123e+00,-7.355867304820840058e-01,-7.201156240448547408e+00
2.575899999999107308e+02,4.314232809079729947e+00,-7.560866306186685426e-01,-7.110679326083281460e+00
2.575999999999107217e+02,4.220348969181881849e+00,-7.763897607846902416e-01,-7.017744499348959053e+00
2.576099999999107126e+02,4.123572937527964832e+00,-7.965024162786965567e-01,-6.922375293488194359e+00
2.576199999999107035e+02,4.023884513425182163e+00,-8.164312716936108494e-01,-6.824594444904163559e+00
2.576299999999106944e+02,3.921262670630814462e+00,-8.361833582583556579e-01,-6.724423863998882922e+00
2.576399999999106853e+02,3.815685497755577416e+00,-8.557660644849239828e-01,-6.621884588844084263e+00
2.576499999999106763e+02,3.707130179179261908e+00,-8.751871328214008150e-01,-6.516996742296556455e+00
2.576599999999106672e+02,3.595572935534304015e+00,-8.944546558518559065e-01,-6.409779489532398067e+00
2.576699999999106581e+02,3.480988989135808787e+00,-9.135770729596279782e-01,-6.300250996040394291e+00
2.576799999999106490e+02,3.363352522296072511e+00,-9.325631646640968331e-01,-6.188428387777259232e+00
2.576899999999106399e+02,3.242636621949686049e+00,-9.514220557038413073e-01,-6.074327705477630346e+00
2.576999999999106308e+02,3.118813242230690008e+00,-9.701632074620392121e-01,-5.957963865323220531e+00
2.577099999999106217e+02,2.991853197658552510e+00,-9.887964061361086410e-01,-5.839350627673158378e+00
2.577199999999106126e+02,2.861726070376289677e+00,-1.007331776361575448e+00,-5.718500542467004344e+00
2.577299999999106035e+02,2.728400175306769260e+00,-1.025779771790063410e+00,-5.595424914434786956e+00
2.577399999999105944e+02,2.591842548457871764e+00,-1.044151165587169805e+00,-5.470133768905127702e+00
2.577499999999105853e+02,2.452018877423065568e+00,-1.062457047195121573e+00,-5.342635813499153841e+00
2.577599999999105762e+02,2.308893459084134570e+00,-1.080708830394018882e+00,-5.212938391377181624e+00
2.577699999999105671e+02,2.162429154802469000e+00,-1.098918243798241212e+00,-5.081047447097652103e+00
2.577799999999105580e+02,2.012587371810667491e+00,-1.117097321769086715e+00,-4.946967495693162853e+00
2.577899999999105489e+02,1.859327986207789163e+00,-1.135258412241635373e+00,-4.810701576158194825e+00
2.577999999999105398e+02,1.702609298030462570e+00,-1.153414172164428431e+00,-4.672251214561604193e+00
2.578099999999105307e+02,1.542388001509565454e+00,-1.171577560824956121e+00,-4.531616392042344010e+00
2.578199999999105216e+02,1.378619130886833188e+00,-1.189761843888158976e+00,-4.388795502726821063e+00
2.578299999999105125e+02,1.211256039335175227e+00,-1.207980576049461519e+00,-4.243785329305422849e+00
2.578399999999105034e+02,1.040250308670773949e+00,-1.226247618224828972e+00,-4.096580992504909702e+00
2.578499999999104944e+02,8.687733656760298073e-01,-1.244577120735124831e+00,-3.947175927181019617e+00
2.578599999999104853e+02,7.080168772349544337e-01,-1.262897325519554359e+00,-3.795563779040913133e+00
2.578699999999104762e+02,5.565784858361102483e-01,-1.281066793335251974e+00,-3.641753610727202162e+00
2.578799999999104671e+02,4.138475184179311595e-01,-1.298975658784400133e+00,-3.485770617049497755e+00
2.578899999999104580e+02,2.792635861814424802e-01,-1.316521278091534963e+00,-3.327652824688407840e+00
2.578999999999104489e+02,1.523122842758456996e-01,-1.333607824009194420e+00,-3.167450226130080537e+00
2.579099999999104398e+02,3.252150698963031383e-02,-1.350145880018703171e+00,-3.005223989308444921e+00
2.579199999999104307e+02,-8.054198543334864513e-02,-1.366052087785679436e+00,-2.841045698377282047e+00
2.579299999999104216e+02,-1.872756749017385758e-01,-1.381248806774397764e+00,-2.674996648952531419e+00
2.579399999999104125e+02,-2.880441791810396390e-01,-1.395663819658345961e+00,-2.507167167060598167e+00
2.579499999999104034e+02,-3.831818617771906021e-01,-1.409230033939016913e+00,-2.337655985674558234e+00
2.579599999999103943e+02,-4.729953455103603766e-01,-1.421885248293181858e+00,-2.166569618676329689e+00
2.579699999999103852e+02,-5.577656932988785954e-01,-1.433571881658962210e+00,-1.994021813048634906e+00
2.579799999999103761e+02,-6.377505786245660779e-01,-1.444236782382945172e+00,-1.820132977957256148e+00
2.579899999999103670e+02,-7.131861713150383641e-01,-1.453831012139703560e+00,-1.645029672678758992e+00
2.579999999999103579e+02,-7.842889043413491246e-01,-1.462309644661821562e+00,-1.468844121253781054e+00
2.580099999999103488e+02,-8.512571809635705034e-01,-1.469631619600111794e+00,-1.291713713502450789e+00
2.580199999999103397e+02,-9.142728421181472998e-01,-1.475759557949735790e+00,-1.113780569354245964e+00
2.580299999999103306e+02,-9.735026122167711460e-01,-1.480659623156949545e+00,-9.351910924254350777e-01
2.580399999999103215e+02,-1.030494879053007962e+00,-1.484301380634303058e+00,-7.560955544506096082e-01
2.580499999999103125e+02,-1.087231688449932010e+00,-1.486683607440068444e+00,-5.766468500337025294e-01
2.580599999999103034e+02,-1.144829413349511826e+00,-1.487823921913945524e+00,-3.969967051895205712e-01
2.580699999999102943e+02,-1.203193296059657191e+00,-1.487741541581007798e+00,-2.172939712210538998e-01
2.580799999999102852e+02,-1.262229330871512234e+00,-1.486456038282502945e+00,-3.768512929571984915e-02
2.580899999999102761e+02,-1.321844107223468789e+00,-1.483987295143225582e+00,1.416857292973640603e-01
2.580999999999102670e+02,-1.381944798753456105e+00,-1.480355485948292138e+00,3.206769395989856331e-01
2.581099999999102579e+02,-1.442439194293142712e+00,-1.475581060688955448e+00,4.991493017192750181e-01
2.581199999999102488e+02,-1.503235703889273855e+00,-1.469684722504026597e+00,6.769661108242090997e-01
2.581299999999102397e+02,-1.564243390555785318e+00,-1.462687402387036206e+00,8.539931820749397939e-01
2.581399999999102306e+02,-1.625371990073872785e+00,-1.454610251463567039e+00,1.030098888212783059e+00
2.581499999999102215e+02,-1.686531937016729321e+00,-1.445474611368683826e+00,1.205154177557239414e+00
2.581599999999102124e+02,-1.747634366748481050e+00,-1.435301985373307554e+00,1.379032587409663391e+00
2.581699999999102033e+02,-1.808591151119466334e+00,-1.424114026582713910e+00,1.551610269144279464e+00
2.581799999999101942e+02,-1.869314939689103339e+00,-1.411932530763260640e+00,1.722766016966442271e+00
2.581899999999101851e+02,-1.929719115829285236e+00,-1.398779384254348113e+00,1.892381255189459655e+00
2.581999999999101760e+02,-1.989717901113404741e+00,-1.384676584892558848e+00,2.060340082783934434e+00
2.582099999999101669e+02,-2.049226290976938536e+00,-1.369646184319312177e+00,2.226529253194104552e+00
2.582199999999101578e+02,-2.108160111080179089e+00,-1.353710292226779188e+00,2.390838198846174212e+00
2.582299999999101487e+02,-2.166436043393147326e+00,-1.336891055371595360e+00,2.553159035022073642e+00
2.582399999999101396e+02,-2.223971595204034646e+00,-1.319210628497251125e+00,2.713386554195843736e+00
2.582499999999101306e+02,-2.280685132928777836e+00,-1.300691159984471934e+00,2.871418228681394957e+00
2.582599999999101215e+02,-2.336495914552772390e+00,-1.281354791209452726e+00,3.027154224728773713e+00
2.582699999999101124e+02,-2.391324042961954000e+00,-1.261223606445667222e+00,3.180497370856765205e+00
2.582799999999101033e+02,-2.445090513768778173e+00,-1.240319636921880520e+00,3.331353169386690016e+00
2.582899999999100942e+02,-2.497717213779990786e+00,-1.218664841608559923e+00,3.479629786518136036e+00
2.582999999999100851e+02,-2.549126928371581169e+00,-1.196281094642627663e+00,3.625238045913672380e+00
2.583099999999100760e+02,-2.599243315281601241e+00,-1.173190147223947433e+00,3.768091399628337612e+00
2.583199999999100669e+02,-2.647990951784571667e+00,-1.149413637378488451e+00,3.908105932713567654e+00
2.583299999999100578e+02,-2.695295298759352143e+00,-1.124973065470056710e+00,4.045200342405525618e+00
2.583399999999100487e+02,-2.741082702894911627e+00,-1.099889765443676781e+00,4.179295909259080233e+00
2.583499999999100396e+02,-2.785280425019901251e+00,-1.074184913474655945e+00,4.310316495327342068e+00
2.583599999999100305e+02,-2.827816588052123326e+00,-1.047879491558193710e+00,4.438188506407940714e+00
2.583699999999100214e+02,-2.868620204791239470e+00,-1.020994281264576697e+00,4.562840874052342954e+00
2.583799999999100123e+02,-2.907621181618992523e+00,-9.935498582715794891e-01,4.684205039443210872e+00
2.583899999999100032e+02,-2.944750256567203461e+00,-9.655665570265845599e-01,4.802214906786851145e+00
2.583999999999099941e+02,-2.979939034272484744e+00,-9.370644782372380410e-01,4.916806832878685363e+00
2.584099999999099850e+02,-3.013119980739744630e+00,-9.080634648886517502e-01,5.027919588547952401e+00
2.584199999999099759e+02,-3.044226379530215798e+00,-8.785830895882547065e-01,5.135494326082845618e+00
2.584299999999099668e+02,-3.073192351633065034e+00,-8.486426481178546144e-01,5.239474552483281755e+00
2.584399999999099578e+02,-3.099952812300207583e+00,-8.182611386833096301e-01,5.339806086007697239e+00
2.584499999999099487e+02,-3.124443487123859331e+00,-7.874572648611598558e-01,5.436437033759390580e+00
2.584599999999099396e+02,-3.146600845685917136e+00,-7.562493917292040235e-01,5.529317727250435688e+00
2.584699999999099305e+02,-3.166362147919898895e+00,-7.246555797607829863e-01,5.618400717698416535e+00
2.584799999999099214e+02,-3.183665378219570741e+00,-6.926935328822674265e-01,5.703640706493112056e+00
2.584899999999099123e+02,-3.198449232271441733e+00,-6.603806096063981057e-01,5.784994516907456585e+00
2.584999999999099032e+02,-3.210653116619330838e+00,-6.277338165625032662e-01,5.862421056697654898e+00
2.585099999999098941e+02,-3.220217107732518347e+00,-5.947697813869843309e-01,5.935881260226581801e+00
2.585199999999098850e+02,-3.227081934169730104e+00,-5.615047539404347532e-01,6.005338050792384585e+00
2.585299999999098759e+02,-3.231188942830226729e+00,-5.279545967650162153e-01,6.070756294312578127e+00
2.585399999999098668e+02,-3.232480078473127794e+00,-4.941347671933145613e-01,6.132102744802054417e+00
2.585499999999098577e+02,-3.230897881130510907e+00,-4.600603238740614831e-01,6.189346007630491364e+00
2.585599999999098486e+02,-3.226385417100786857e+00,-4.257459011187851305e-01,6.242456475103137059e+00
2.585699999999098395e+02,-3.218886273694829825e+00,-3.912057114696191329e-01,6.291406284444755137e+00
2.585799999999098304e+02,-3.208344545564118633e+00,-3.564535463357962897e-01,6.336169274364922721e+00
2.585899999999098213e+02,-3.194704748747076550e+00,-3.215027405954118955e-01,6.376720908642466767e+00
2.585999999999098122e+02,-3.177911854084210841e+00,-2.863661995074134881e-01,6.413038250713772648e+00
2.586099999999098031e+02,-3.157911200033101995e+00,-2.510563552996105674e-01,6.445099879221698025e+00
2.586199999999097940e+02,-3.134648520462503196e+00,-2.155852057080016315e-01,6.472885869480857757e+00
2.586299999999097849e+02,-3.108069821185548420e+00,-1.799642558351534360e-01,6.496377696669613400e+00
2.586399999999097759e+02,-3.078121418451583935e+00,-1.442045462894686880e-01,6.515558204058629954e+00
2.586499999999097668e+02,-3.044749880328340375e+00,-1.083166474326174022e-01,6.530411548036286540e+00
2.586599999999097577e+02,-3.007901983250824696e+00,-7.231063848583227371e-02,6.540923126990501046e+00
2.586699999999097486e+02,-2.967524663421316156e+00,-3.619610233707375169e-02,6.547079521590569939e+00
2.586799999999097395e+02,-2.923565016626834989e+00,1.785814400771454369e-05,6.548868453640255716e+00
2.586899999999097304e+02,-2.875970204031188526e+00,3.632265508295995371e-02,6.546278700997669731e+00
2.586999999999097213e+02,-2.824687433730995512e+00,7.271020297629779416e-02,6.539300050161893196e+00
2.587099999999097122e+02,-2.769663954808154749e+00,1.091729125687901092e-01,6.527923245120392792e+00
2.587199999999097031e+02,-2.710846959551869606e+00,1.457037141781325484e-01,6.512139909693694051e+00
2.587299999999096940e+02,-2.648183560339577358e+00,1.822960659575999232e-01,6.491942481471963511e+00
2.587399999999096849e+02,-2.581620751123680613e+00,2.189439317665479168e-01,6.467324168972734988e+00
2.587499999999096758e+02,-2.511105344175155185e+00,2.556418106314287675e-01,6.438278869136533800e+00
2.587599999999096667e+02,-2.436583942421602256e+00,2.923847207524827851e-01,6.404801118323908860e+00
2.587699999999096576e+02,-2.358002867862039498e+00,3.291682219290311129e-01,6.366886012994731558e+00
2.587799999999096485e+02,-2.275308143381361337e+00,3.659883970530090069e-01,6.324529162755078815e+00
2.587899999999096394e+02,-2.188445437046794950e+00,4.028418656182213287e-01,6.277726618167394079e+00
2.587999999999096303e+02,-2.097359980162897486e+00,4.397257947297753544e-01,6.226474797685592755e+00
2.588099999999096212e+02,-2.001996537086786265e+00,4.766378930670546743e-01,6.170770428400409457e+00
2.588199999999096121e+02,-1.902299376395481190e+00,5.135764003290211877e-01,6.110610492607605693e+00
2.588299999999096030e+02,-1.798212171899415734e+00,5.505401193207728472e-01,6.045992136780923509e+00
2.588399999999095940e+02,-1.689678004661215427e+00,5.875283834633602265e-01,5.976912633717015311e+00
2.588499999999095849e+02,-1.576639246954928408e+00,6.245410907881685514e-01,5.903369289836693845e+00
2.588599999999095758e+02,-1.459037541450328934e+00,6.615786864293045078e-01,5.825359394311667494e+00
2.588699999999095667e+02,-1.336813752655407805e+00,6.986421598773565611e-01,5.742880155897065464e+00
2.588799999999095576e+02,-1.209907893783071842e+00,7.357330636701348014e-01,5.655928623007487666e+00
