t,u,v
2.720000000000000195e-01,-7.005672091287389221e-03,1.974921377944385625e+01
2.740000000000000213e-01,-6.598770222250056362e-03,1.981699656596568104e+01
2.760000000000000231e-01,-6.213280205008406797e-03,1.988035349506307981e+01
2.780000000000000249e-01,-5.850650139988925608e-03,1.994007857707947906e+01
2.800000000000000266e-01,-5.511922379904914647e-03,1.999690953635421664e+01
2.820000000000000284e-01,-5.197883028614546860e-03,2.005155134208538925e+01
2.840000000000000302e-01,-4.909188416807594608e-03,2.010469804824860418e+01
2.860000000000000320e-01,-4.646477172507614516e-03,2.015705430669607523e+01
2.880000000000000338e-01,-4.410475505482853997e-03,2.020935789132805027e+01
2.899999999999999800e-01,-4.202102948792091862e-03,2.026240465837587124e+01
2.919999999999999818e-01,-4.022586016524365080e-03,2.031707757540108616e+01
2.939999999999999836e-01,-3.873588032220897249e-03,2.037438179015789785e+01
2.959999999999999853e-01,-3.757364726306573494e-03,2.043548818623470709e+01
2.979999999999999871e-01,-3.676956944710507626e-03,2.050178846569955837e+01
2.999999999999999889e-01,-3.636433455140805800e-03,2.057496541103424903e+01
3.019999999999999907e-01,-3.641196991371543207e-03,2.065708230700362691e+01
3.039999999999999925e-01,-3.698361849587356899e-03,2.075069476067109164e+01
3.059999999999999942e-01,-3.817193371725426890e-03,2.085898446711375698e+01
3.079999999999999960e-01,-4.009550549294287752e-03,2.098590365015304116e+01
3.099999999999999978e-01,-4.290156442281014594e-03,2.113629240715884805e+01
3.119999999999999996e-01,-4.676274365444128313e-03,2.131587388939758654e+01
3.140000000000000013e-01,-5.185920051472076714e-03,2.153092579457848288e+01
3.160000000000000031e-01,-5.833149218495345227e-03,2.178727865430715838e+01
3.180000000000000049e-01,-6.618846670360932841e-03,2.208823204378487048e+01
3.200000000000000067e-01,-7.517598497250417393e-03,2.243140726406203456e+01
3.220000000000000084e-01,-8.467493257885466001e-03,2.280592405016389534e+01
3.240000000000000102e-01,-9.375854054123014536e-03,2.319279238619016326e+01
3.260000000000000120e-01,-1.014658152794373214e-02,2.357014369001823795e+01
3.280000000000000138e-01,-1.071304042577143033e-02,2.392032636285671998e+01
3.300000000000000155e-01,-1.105281027685334032e-02,2.423382041979867907e+01
3.320000000000000173e-01,-1.117993439993434507e-02,2.450856959384730516e+01
3.340000000000000191e-01,-1.112798624093754365e-02,2.474711293925291855e+01
3.360000000000000209e-01,-1.093593648094148309e-02,2.495393400408822515e+01
3.380000000000000226e-01,-1.064023697739886753e-02,2.513384749814506947e+01
3.400000000000000244e-01,-1.027170600875811947e-02,2.529125843177531863e+01
3.420000000000000262e-01,-9.855032486954618670e-03,2.542992527784401346e+01
3.440000000000000280e-01,-9.409395897091500996e-03,2.555295692907379035e+01
3.460000000000000298e-01,-8.949417301967865085e-03,2.566289649822219232e+01
3.480000000000000315e-01,-8.486099960827981833e-03,2.576182445722416858e+01
3.500000000000000333e-01,-8.027639923545855719e-03,2.585145457786875767e+01
3.519999999999999796e-01,-7.580084004690881318e-03,2.593321474554153738e+01
3.539999999999999813e-01,-7.147849285390366243e-03,2.600831228227490399e+01
3.559999999999999831e-01,-6.734128673889863866e-03,2.607778602075993035e+01
3.579999999999999849e-01,-6.341207058807138593e-03,2.614254793001204291e+01
3.599999999999999867e-01,-5.970709200628980702e-03,2.620341690635113707e+01
3.619999999999999885e-01,-5.623796565518125734e-03,2.626114695725108206e+01
3.639999999999999902e-01,-5.301326840055277378e-03,2.631645163413649513e+01
3.659999999999999920e-01,-5.003987162668503338e-03,2.637002628715622521e+01
3.679999999999999938e-01,-4.732410178548830497e-03,2.642256954010552050e+01
3.699999999999999956e-01,-4.487280802949401154e-03,2.647480531977208429e+01
3.719999999999999973e-01,-4.269440996048891150e-03,2.652750682223967615e+01
3.739999999999999991e-01,-4.079999870077680862e-03,2.658152396441915855e+01
3.760000000000000009e-01,-3.920457050024818077e-03,2.663781616212402881e+01
3.780000000000000027e-01,-3.792848375236578928e-03,2.669749270557102960e+01
3.800000000000000044e-01,-3.699924668923761269e-03,2.676186356218827811e+01
3.820000000000000062e-01,-3.645376075331900959e-03,2.683250406221321072e+01
3.840000000000000080e-01,-3.634115372097766489e-03,2.691133740236664451e+01
3.860000000000000098e-01,-3.672631129226776401e-03,2.700073866063793560e+01
3.880000000000000115e-01,-3.769409435969552167e-03,2.710366164075713513e+01
3.900000000000000133e-01,-3.935387281366531896e-03,2.722378214474117541e+01
3.920000000000000151e-01,-4.184312576778178965e-03,2.736563141254199039e+01
3.940000000000000169e-01,-4.532691706712880207e-03,2.753464869788304625e+01
3.960000000000000187e-01,-4.998630948469228071e-03,2.773699371196341446e+01
3.980000000000000204e-01,-5.598307793026957753e-03,2.797882031423417004e+01
4.000000000000000222e-01,-6.338399846639741590e-03,2.826459463671204375e+01
4.020000000000000240e-01,-7.203914121447618085e-03,2.859424128739649262e+01
4.040000000000000258e-01,-8.145720805633293107e-03,2.895993844940431572e+01
4.060000000000000275e-01,-9.079465029467739118e-03,2.934508467969184764e+01
4.080000000000000293e-01,-9.906244297854032918e-03,2.972797156268408614e+01
4.100000000000000311e-01,-1.054654870078247826e-02,3.008884248277077589e+01
4.120000000000000329e-01,-1.096293198400214407e-02,3.041530066876362426e+01
4.140000000000000346e-01,-1.115886690239237949e-02,3.070303990609465927e+01
4.160000000000000364e-01,-1.116318871390497777e-02,3.095338417520572705e+01
4.179999999999999827e-01,-1.101423282893669239e-02,3.117039331422303761e+01
4.199999999999999845e-01,-1.074984294882720855e-02,3.135888861288666263e+01
4.219999999999999862e-01,-1.040289024696254561e-02,3.152345840795524623e+01
4.239999999999999880e-01,-1.000010159535565449e-02,3.166808785061697051e+01
4.259999999999999898e-01,-9.562420364716795254e-03,3.179609859304292385e+01
4.279999999999999916e-01,-9.105900148973958275e-03,3.191021376876017968e+01
4.299999999999999933e-01,-8.642669946664391367e-03,3.201265899724045738e+01
4.319999999999999951e-01,-8.181794403295666873e-03,3.210526226444814313e+01
4.339999999999999969e-01,-7.729982897896594575e-03,3.218954012880924154e+01
4.359999999999999987e-01,-7.292153349195990703e-03,3.226676810310305399e+01
4.380000000000000004e-01,-6.871873466696756458e-03,3.233803690184712565e+01
4.400000000000000022e-01,-6.471704589128432668e-03,3.240429729264831593e+01
4.420000000000000040e-01,-6.093470553040341957e-03,3.246639626837920645e+01
4.440000000000000058e-01,-5.738470105020681243e-03,3.252510690325561882e+01
4.460000000000000075e-01,-5.407647688958691114e-03,3.258115386669975777e+01
4.480000000000000093e-01,-5.101734469689496627e-03,3.263523625207695744e+01
4.500000000000000111e-01,-4.821369269516586828e-03,3.268804916523063753e+01
4.520000000000000129e-01,-4.567207641349000161e-03,3.274030541627234925e+01
4.540000000000000147e-01,-4.340026509948130898e-03,3.279275866805885187e+01
4.560000000000000164e-01,-4.140831630337069198e-03,3.284622951985964079e+01
4.580000000000000182e-01,-3.970975516761648949e-03,3.290163625344294474e+01
4.600000000000000200e-01,-3.832294474594535524e-03,3.296003235165909473e+01
4.620000000000000218e-01,-3.727274867302524976e-03,3.302265341782800334e+01
4.640000000000000235e-01,-3.659260544756230259e-03,3.309097674073506568e+01
4.660000000000000253e-01,-3.632714741479187073e-03,3.316679731902869577e+01
4.680000000000000271e-01,-3.653548834397950425e-03,3.325232426312079781e+01
4.700000000000000289e-01,-3.729522502994803233e-03,3.335030008146136282e+01
4.720000000000000306e-01,-3.870694439415263768e-03,3.346413998084746311e+01
4.740000000000000324e-01,-4.089836997414828153e-03,3.359807364090774939e+01
4.760000000000000342e-01,-4.402577687697323966e-03,3.375723745513446516e+01
4.780000000000000360e-01,-4.826724925162535242e-03,3.394759381280610455e+01
4.799999999999999822e-01,-5.379720492361423495e-03,3.417543018836684610e+01
4.819999999999999840e-01,-6.072610314568873541e-03,3.444604688718479224e+01
4.839999999999999858e-01,-6.899288198105086971e-03,3.476128206774617979e+01
4.859999999999999876e-01,-7.823166970615691440e-03,3.511622692614586327e+01
4.879999999999999893e-01,-8.770652756194020905e-03,3.549709953255465678e+01
4.899999999999999911e-01,-9.644175283672529533e-03,3.588321098688835775e+01
4.919999999999999929e-01,-1.035406337836350561e-02,3.625334746686703369e+01
4.939999999999999947e-01,-1.084760674547636042e-02,3.659230115606760592e+01
4.959999999999999964e-01,-1.111579316502535157e-02,3.689320782059396464e+01
4.979999999999999982e-01,-1.118085618322942586e-02,3.715583429650425984e+01
5.000000000000000000e-01,-1.107936116739961438e-02,3.738359133337619511e+01
5.020000000000000018e-01,-1.085005154731849206e-02,3.758119643131072962e+01
5.040000000000000036e-01,-1.052773239908972105e-02,3.775338157654437055e+01
5.060000000000000053e-01,-1.014121795545199108e-02,3.790435320013696696e+01
5.080000000000000071e-01,-9.713321387117425376e-03,3.803765385626230966e+01
5.100000000000000089e-01,-9.261640628708751530e-03,3.815619854567687241e+01
5.120000000000000107e-01,-8.799529199557988568e-03,3.826236956007848988e+01
5.140000000000000124e-01,-8.337001424051066964e-03,3.835811897906368984e+01
5.160000000000000142e-01,-7.881493577553610672e-03,3.844506007358166499e+01
5.180000000000000160e-01,-7.438474708411861765e-03,3.852454296153734248e+01
5.200000000000000178e-01,-7.011926495349238113e-03,3.859771535007624266e+01
5.220000000000000195e-01,-6.604717348105868316e-03,3.866557092598368683e+01
5.240000000000000213e-01,-6.218894369257642676e-03,3.872898817966841989e+01
5.260000000000000231e-01,-5.855913036183312340e-03,3.878876215873062705e+01
5.280000000000000249e-01,-5.516820611844109636e-03,3.884563125166704367e+01
5.300000000000000266e-01,-5.202406062099694875e-03,3.890030075502956919e+01
5.320000000000000284e-01,-4.913326809640789286e-03,3.895346472841874430e+01
5.340000000000000302e-01,-4.650220962515856996e-03,3.900582750267631837e+01
5.360000000000000320e-01,-4.413812646606844921e-03,3.905812617873596793e+01
5.380000000000000338e-01,-4.205017686502088813e-03,3.911115553999947991e+01
5.400000000000000355e-01,-4.025057086284497196e-03,3.916579700679057652e+01
5.420000000000000373e-01,-3.875586548594769747e-03,3.922305359794368229e+01
5.440000000000000391e-01,-3.758851606555826952e-03,3.928409333833305084e+01
5.460000000000000409e-01,-3.677879683355862565e-03,3.935030414312199554e+01
5.480000000000000426e-01,-3.636722047075414532e-03,3.942336382277554208e+01
5.500000000000000444e-01,-3.640758822834926078e-03,3.950532918956590578e+01
5.520000000000000462e-01,-3.697075516612749295e-03,3.959874752994475244e+01
5.540000000000000480e-01,-3.814901822530070413e-03,3.970679008369638296e+01
5.560000000000000497e-01,-4.006055060108298232e-03,3.983339650847911884e+01
5.580000000000000515e-01,-4.285215454710549800e-03,3.998339313708627429e+01
5.600000000000000533e-01,-4.669616259897624820e-03,4.016249114125377417e+01
5.620000000000000551e-01,-5.177287225839851195e-03,4.037696508101494430e+01
5.640000000000000568e-01,-5.822398937753387425e-03,4.063266448147073362e+01
5.660000000000000586e-01,-6.606125172345616095e-03,4.093294823842987995e+01
5.680000000000000604e-01,-7.503543691601717407e-03,4.127554759317811772e+01
5.700000000000000622e-01,-8.453303753222417283e-03,4.164971867693908791e+01
5.720000000000000639e-01,-9.363033250433559079e-03,4.203656537151685768e+01
5.740000000000000657e-01,-1.013642135748199849e-02,4.241420763067773692e+01
5.760000000000000675e-01,-1.070621815521083028e-02,4.276488934822294397e+01
5.779999999999999583e-01,-1.104935398745035199e-02,4.307896411213836529e+01
5.799999999999999600e-01,-1.117944675143837246e-02,4.335428318832138217e+01
5.819999999999999618e-01,-1.112989646302972764e-02,4.359333861486719996e+01
5.839999999999999636e-01,-1.093966620960024755e-02,4.380059933039596842e+01
5.859999999999999654e-01,-1.064527769342868760e-02,4.398088225430054621e+01
5.879999999999999671e-01,-1.027764158206224444e-02,4.413860114302370619e+01
5.899999999999999689e-01,-9.861535634138572648e-03,4.427752453610392536e+01
5.919999999999999707e-01,-9.416215167940134370e-03,4.440077055207421353e+01
5.939999999999999725e-01,-8.956362402962098415e-03,4.451089002727897537e+01
5.959999999999999742e-01,-8.493028475665907392e-03,4.460996962841800695e+01
5.979999999999999760e-01,-8.034446294557729545e-03,4.469972798836754890e+01
5.999999999999999778e-01,-7.586690745977084024e-03,4.478159676012833046e+01
6.019999999999999796e-01,-7.154200099052566812e-03,4.485678615862746454e+01
6.039999999999999813e-01,-6.740183087189295132e-03,4.492633721277292125e+01
6.059999999999999831e-01,-6.346936235766104627e-03,4.499116352760305659e+01
6.079999999999999849e-01,-5.976092640573690135e-03,4.505208517528329537e+01
6.099999999999999867e-01,-5.628819457958413562e-03,4.510985694848516658e+01
6.119999999999999885e-01,-5.305977891856691712e-03,4.516519283723310707e+01
6.139999999999999902e-01,-5.008256748156330283e-03,4.521878830571068164e+01
6.159999999999999920e-01,-4.736288686695604849e-03,4.527134176900072760e+01
6.179999999999999938e-01,-4.490757069251010043e-03,4.532357660417155643e+01
6.199999999999999956e-01,-4.272500710926050924e-03,4.537626507667132358e+01
6.219999999999999973e-01,-4.082623851049658331e-03,4.543025572690374503e+01
6.239999999999999991e-01,-3.922619251638515166e-03,4.548650605291442162e+01
6.260000000000000009e-01,-3.794513489342061889e-03,4.554612275261396803e+01
6.280000000000000027e-01,-3.701045140943155613e-03,4.561041234627128205e+01
6.300000000000000044e-01,-3.645888338173393708e-03,4.568094562562555438e+01
6.320000000000000062e-01,-3.633935101681255025e-03,4.575963986089370650e+01
6.340000000000000080e-01,-3.671647412406396031e-03,4.584886247298068440e+01
6.360000000000000098e-01,-3.767478048493810416e-03,4.595155755320269719e+01
6.380000000000000115e-01,-3.932324096841078621e-03,4.607138901112101337e+01
6.400000000000000133e-01,-4.179890061719311427e-03,4.621287453037388815e+01
6.420000000000000151e-01,-4.526645511386781159e-03,4.638144024487874617e+01
6.440000000000000169e-01,-4.990690843224845734e-03,4.658323859291444080e+01
6.460000000000000187e-01,-5.588276331484995363e-03,4.682443303518719802e+01
6.480000000000000204e-01,-6.326302125223348845e-03,4.710953338064837226e+01
6.500000000000000222e-01,-7.190202641082989350e-03,4.743855743115568657e+01
6.520000000000000240e-01,-8.131414413389180529e-03,4.780381665320055617e+01
6.540000000000000258e-01,-9.066014670968347566e-03,4.818882698038704859e+01
6.560000000000000275e-01,-9.895072966376376039e-03,4.857190733150504514e+01
6.580000000000000293e-01,-1.053856478141718123e-02,4.893322153494283810e+01
6.600000000000000311e-01,-1.095836587322107994e-02,4.926024547901199213e+01
6.620000000000000329e-01,-1.115743453337021338e-02,4.954856565000048363e+01
6.640000000000000346e-01,-1.116435435313274313e-02,4.979944445728236246e+01
6.660000000000000364e-01,-1.101740821899339050e-02,5.001691807277170909e+01
6.680000000000000382e-01,-1.075449139304983717e-02,5.020580575786446786e+01
6.700000000000000400e-01,-1.040856390659971285e-02,5.037070317983602052e+01
6.720000000000000417e-01,-1.000644433833159687e-02,5.051560546450473055e+01
6.740000000000000435e-01,-9.569156739138971052e-03,5.064384389947691290e+01
6.760000000000000453e-01,-9.112820757869947996e-03,5.075814987295707681e+01
6.780000000000000471e-01,-8.649617526079596622e-03,5.086075570041437999e+01
6.800000000000000488e-01,-8.188652014656384870e-03,5.095349465340817119e+01
6.820000000000000506e-01,-7.736664415289778128e-03,5.103788740169342475e+01
6.840000000000000524e-01,-7.298595974661824942e-03,5.111521262480778915e+01
6.860000000000000542e-01,-6.878031894252933584e-03,5.118656345192101753e+01
6.880000000000000560e-01,-6.477546454244480396e-03,5.125289246330559223e+01
6.900000000000000577e-01,-6.098972859576592444e-03,5.131504797418443786e+01
6.920000000000000595e-01,-5.743616380727212777e-03,5.137380397002429788e+01
6.940000000000000613e-01,-5.412425671063642377e-03,5.142988567260009347e+01
6.960000000000000631e-01,-5.106134160786568975e-03,5.148399239792851034e+01
6.980000000000000648e-01,-4.825381231127834000e-03,5.153681915336162689e+01
7.000000000000000666e-01,-4.570821409281246132e-03,5.158907831799890431e+01
7.020000000000000684e-01,-4.343229022846967907e-03,5.164152275886552701e+01
7.039999999999999591e-01,-4.143605561215651933e-03,5.169497185859874833e+01
7.059999999999999609e-01,-3.973297386932245559e-03,5.175034217717363560e+01
7.079999999999999627e-01,-3.834132410652680775e-03,5.180868485098412179e+01
7.099999999999999645e-01,-3.728585836211602104e-03,5.187123234891299717e+01
7.119999999999999662e-01,-3.659986875486012300e-03,5.193945782071735096e+01
7.139999999999999680e-01,-3.632779730888322130e-03,5.201515084484773155e+01
7.159999999999999698e-01,-3.652851283212435636e-03,5.210051349959192635e+01
7.179999999999999716e-01,-3.727930237327672230e-03,5.219827930613431022e+01
7.199999999999999734e-01,-3.868037473562270078e-03,5.231185230401293751e+01
7.219999999999999751e-01,-4.085902460406297919e-03,5.244544905070050334e+01
7.239999999999999769e-01,-4.397111837327948719e-03,5.260419227746461956e+01
7.259999999999999787e-01,-4.819453671031292616e-03,5.279403421546415132e+01
7.279999999999999805e-01,-5.370408864654538199e-03,5.302126457246509972e+01
7.299999999999999822e-01,-6.061186717593668172e-03,5.329121366193842846e+01
7.319999999999999840e-01,-6.886037684191152752e-03,5.360579526449388510e+01
7.339999999999999858e-01,-7.808914061757250488e-03,5.396022411700032251e+01
7.359999999999999876e-01,-8.756740324655626004e-03,5.434084985895206188e+01
7.379999999999999893e-01,-9.632098114111999759e-03,5.472704758587775586e+01
7.399999999999999911e-01,-1.034494248606766462e-02,5.509755637622655655e+01
7.419999999999999929e-01,-1.084189589480560184e-02,5.543704839698687437e+01
7.439999999999999947e-01,-1.111335305229395332e-02,5.573854007697655533e+01
7.459999999999999964e-01,-1.118120906413128460e-02,5.600172098869983017e+01
7.479999999999999982e-01,-1.108192050637991748e-02,5.622996719961800238e+01
7.500000000000000000e-01,-1.085425645428108980e-02,5.642798853388113400e+01
7.520000000000000018e-01,-1.053310348285736373e-02,5.660052214279071592e+01
7.540000000000000036e-01,-1.014736889148993085e-02,5.675178401400128791e+01
7.560000000000000053e-01,-9.719951014712582826e-03,5.688532663633414899e+01
7.580000000000000071e-01,-9.268518843610582328e-03,5.700407378020813098e+01
7.600000000000000089e-01,-8.806482537818289061e-03,5.711041495337317286e+01
7.620000000000000107e-01,-8.343900479871982009e-03,5.720630797327309836e+01
7.640000000000000124e-01,-7.888242731574672539e-03,5.729337059241498764e+01
7.660000000000000142e-01,-7.445003997682536796e-03,5.737295639138354630e+01
7.680000000000000160e-01,-7.018185262356187691e-03,5.744621572755608696e+01
7.700000000000000178e-01,-6.610669292856257914e-03,5.751414428975589033e+01
7.720000000000000195e-01,-6.224513676204653997e-03,5.757762204626781255e+01
7.740000000000000213e-01,-5.861181307728184110e-03,5.763744508793757859e+01
7.760000000000000231e-01,-5.521724394147726166e-03,5.769435247268958733e+01
7.780000000000000249e-01,-5.206934791660241570e-03,5.774904982931754915e+01
7.800000000000000266e-01,-4.917471040046438903e-03,5.780223122785747591e+01
7.820000000000000284e-01,-4.653970750925534756e-03,5.785460068317230764e+01
7.840000000000000302e-01,-4.417155989913454893e-03,5.790689462879962690e+01
7.860000000000000320e-01,-4.207938898487099434e-03,5.795990678178452526e+01
7.880000000000000338e-01,-4.027534999662483149e-03,5.801451702302732372e+01
7.900000000000000355e-01,-3.877592409843543236e-03,5.807172625214456474e+01
7.920000000000000373e-01,-3.760346507782862113e-03,5.813269964756629093e+01
7.940000000000000391e-01,-3.678811348065029203e-03,5.819882135321224581e+01
7.960000000000000409e-01,-3.637020767526428187e-03,5.827176422749541018e+01
7.980000000000000426e-01,-3.640332367384237211e-03,5.835357863524653510e+01
8.000000000000000444e-01,-3.695802962984864361e-03,5.844680357248391545e+01
8.020000000000000462e-01,-3.812626703247807159e-03,5.855459985679965484e+01
8.040000000000000480e-01,-4.002579304875714984e-03,5.868089460790574208e+01
8.060000000000000497e-01,-4.280298104522220828e-03,5.883050039719632451e+01
8.080000000000000515e-01,-4.662985927478877253e-03,5.900911635120883858e+01
8.100000000000000533e-01,-5.168685529472487675e-03,5.922301367884263357e+01
8.120000000000000551e-01,-5.811680311193819469e-03,5.947806043699574019e+01
8.140000000000000568e-01,-6.593429957142273035e-03,5.977767411299024047e+01
8.160000000000000586e-01,-7.489501299789547324e-03,6.011969518723061867e+01
8.180000000000000604e-01,-8.439105342649556862e-03,6.049351621535379309e+01
8.200000000000000622e-01,-9.350181195442390514e-03,6.088033620040971527e+01
8.220000000000000639e-01,-1.012621452452973705e-02,6.125826534501765508e+01
8.240000000000000657e-01,-1.069934421976479789e-02,6.160944395810098939e+01
8.260000000000000675e-01,-1.104584944378180986e-02,6.192409900608708284e+01
8.280000000000000693e-01,-1.117891863010259286e-02,6.219998859620805121e+01
8.300000000000000711e-01,-1.113177511641180208e-02,6.243955713834487398e+01
8.320000000000000728e-01,-1.094337263355097019e-02,6.264725860052126905e+01
8.339999999999999636e-01,-1.065030205990698774e-02,6.282791195039906285e+01
8.359999999999999654e-01,-1.028356636287034408e-02,6.298593964117885236e+01
8.379999999999999671e-01,-9.868032299102616478e-03,6.312512028055100899e+01
8.399999999999999689e-01,-9.423031239412909751e-03,6.324858123273204313e+01
8.419999999999999707e-01,-8.963306773751943471e-03,6.335888108128539642e+01
8.439999999999999725e-01,-8.499958098837950143e-03,6.345811270941440085e+01
8.459999999999999742e-01,-8.041255129912348865e-03,6.354799962930118795e+01
8.479999999999999760e-01,-7.593300941821663069e-03,6.362997727625008082e+01
8.499999999999999778e-01,-7.160555082745432773e-03,6.370525876977578150e+01
8.519999999999999796e-01,-6.746242182189646566e-03,6.377488734434236761e+01
8.539999999999999813e-01,-6.352670457900837404e-03,6.383977824858849459e+01
8.559999999999999831e-01,-5.981481385115688769e-03,6.390075273684222168e+01
8.579999999999999849e-01,-5.633847846125836049e-03,6.395856639244615138e+01
8.599999999999999867e-01,-5.310634592078934332e-03,6.401393364900675920e+01
8.619999999999999885e-01,-5.012532122311020785e-03,6.406755008954577590e+01
8.639999999999999902e-01,-4.740173135193025480e-03,6.412011392535650600e+01
8.659999999999999920e-01,-4.494239462438642634e-03,6.417234798913811744e+01
8.679999999999999938e-01,-4.275566798652341918e-03,6.422502362182603974e+01
8.699999999999999956e-01,-4.085254537767116396e-03,6.427898799462219870e+01
8.719999999999999973e-01,-3.924788611290980743e-03,6.433519669679871811e+01
8.739999999999999991e-01,-3.796186372999562231e-03,6.439475384527581525e+01
8.760000000000000009e-01,-3.702174203247443098e-03,6.445896252757705724e+01
8.780000000000000027e-01,-3.646410284498032006e-03,6.452938901535044636e+01
8.800000000000000044e-01,-3.633765959527764274e-03,6.460794467557811060e+01
8.820000000000000062e-01,-3.670676715376079008e-03,6.469698930061261422e+01
8.840000000000000080e-01,-3.765562123091919112e-03,6.479945730196261877e+01
8.860000000000000098e-01,-3.929279454504992601e-03,6.491900072805216837e+01
8.880000000000000115e-01,-4.175489809523286189e-03,6.506012372129555388e+01
8.900000000000000133e-01,-4.520625708679287466e-03,6.522823926037600017e+01
8.920000000000000151e-01,-4.982780921225087555e-03,6.542949235825300036e+01
8.940000000000000169e-01,-5.578276839867916601e-03,6.567005570907089407e+01
8.960000000000000187e-01,-6.314233365750646608e-03,6.595448214849116653e+01
8.980000000000000204e-01,-7.176509266980045029e-03,6.628288189933113017e+01
9.000000000000000222e-01,-8.117106859477788219e-03,6.664769940543534688e+01
9.020000000000000240e-01,-9.052540197126342572e-03,6.703256880754584301e+01
9.040000000000000258e-01,-9.883859061265343540e-03,6.741583805598514800e+01
9.060000000000000275e-01,-1.053052976661976101e-02,6.777759271788747242e+01
9.080000000000000293e-01,-1.095374966236595943e-02,6.810518148150687523e+01
9.100000000000000311e-01,-1.115595880256850352e-02,6.839408292749486407e+01
9.120000000000000329e-01,-1.116548542297679004e-02,6.864549721736942445e+01
9.140000000000000346e-01,-1.102055763787868417e-02,6.886343641056544129e+01
9.160000000000000364e-01,-1.075912129401221037e-02,6.905271752150464692e+01
9.180000000000000382e-01,-1.041422504323402144e-02,6.921794346927367769e+01
9.200000000000000400e-01,-1.001277926703910033e-02,6.936311934345964403e+01
9.220000000000000417e-01,-9.575888904711523861e-03,6.949158608305634743e+01
9.240000000000000435e-01,-9.119739880144941274e-03,6.960608335425162352e+01
9.260000000000000453e-01,-8.656565652486762283e-03,6.970885019120598258e+01
9.280000000000000471e-01,-8.195511677751522381e-03,6.980172517053398451e+01
9.300000000000000488e-01,-7.743349087040145989e-03,6.988623308915656196e+01
9.320000000000000506e-01,-7.305042554075073455e-03,6.996365580600455303e+01
9.340000000000000524e-01,-6.884194849478691113e-03,7.003508887496516877e+01
9.360000000000000542e-01,-6.483393255202050086e-03,7.010148669708917168e+01
9.380000000000000560e-01,-6.104480392215958298e-03,7.016369891664278668e+01
9.400000000000000577e-01,-5.748768093181487286e-03,7.022250043606042880e+01
9.420000000000000595e-01,-5.417209252551196189e-03,7.027861703458161458e+01
9.440000000000000613e-01,-5.110539592980113677e-03,7.033274825570481426e+01
9.460000000000000631e-01,-4.829399079038993077e-03,7.038558901313972171e+01
9.480000000000000648e-01,-4.574441235599757856e-03,7.043785126014317655e+01
9.500000000000000666e-01,-4.346437817095801480e-03,7.049028707372822566e+01
9.520000000000000684e-01,-4.146386073588314430e-03,7.054371462675396742e+01
9.540000000000000702e-01,-3.975626246459281268e-03,7.059904876576132438e+01
9.560000000000000719e-01,-3.835977888685924292e-03,7.065733829113850106e+01
9.580000000000000737e-01,-3.729905090689085087e-03,7.071981255060126159e+01
9.599999999999999645e-01,-3.660722484776463264e-03,7.078794057183070265e+01
9.619999999999999662e-01,-3.632855314789865987e-03,7.086350653462106663e+01
9.639999999999999680e-01,-3.652166055411697893e-03,7.094870551190628305e+01
9.659999999999999698e-01,-3.726352539540788832e-03,7.104626206914747399e+01
9.679999999999999716e-01,-3.865397933303465778e-03,7.115956911141721264e+01
9.699999999999999734e-01,-4.081988862791068561e-03,7.129283009722877296e+01
9.719999999999999751e-01,-4.391670968071598007e-03,7.145115408286376635e+01
9.739999999999999769e-01,-4.812211435306572305e-03,7.164048303834482567e+01
9.759999999999999787e-01,-5.361128978492842034e-03,7.186710862146220791e+01
9.779999999999999805e-01,-6.049793843022165454e-03,7.213639059817390375e+01
9.799999999999999822e-01,-6.872809955220626245e-03,7.245031759661785031e+01
9.819999999999999840e-01,-7.794667277433837971e-03,7.280422734157784248e+01
9.839999999999999858e-01,-8.742811456282917337e-03,7.318460145057257193e+01
9.859999999999999876e-01,-9.619983654537065526e-03,7.357088053374526737e+01
9.879999999999999893e-01,-1.033577218568104521e-02,7.394175814500449917e+01
9.899999999999999911e-01,-1.083613375187198434e-02,7.428178696731811215e+01
9.919999999999999929e-01,-1.111086691008165636e-02,7.458386365386036232e+01
9.939999999999999947e-01,-1.118152434175701503e-02,7.484759980500884069e+01
9.959999999999999964e-01,-1.108445106774825703e-02,7.507633627230030982e+01
9.979999999999999982e-01,-1.085844046056010266e-02,7.527477491720692626e+01
1.000000000000000000e+00,-1.053846016218592217e-02,7.544765793970822187e+01
1.002000000000000002e+00,-1.015351055489413339e-02,7.559921085625653348e+01
1.004000000000000004e+00,-9.726575323145018881e-03,7.573299610021231842e+01
1.006000000000000005e+00,-9.275394736968979939e-03,7.585194623377492462e+01
1.008000000000000007e+00,-8.813435801485077631e-03,7.595845800412027415e+01
1.010000000000000009e+00,-8.350801129036317799e-03,7.605449498720774670e+01
1.012000000000000011e+00,-7.894994705261516518e-03,7.614167943414069839e+01
1.014000000000000012e+00,-7.451536999116494323e-03,7.622136840183452478e+01
1.016000000000000014e+00,-7.024448384169339546e-03,7.629471490876076700e+01
1.018000000000000016e+00,-6.616626050706619043e-03,7.636271665448958856e+01
1.020000000000000018e+00,-6.230138121713814023e-03,7.642625509230138903e+01
1.022000000000000020e+00,-5.866454951593876727e-03,7.648612736228976416e+01
1.024000000000000021e+00,-5.526633724433060828e-03,7.654307319708526336e+01
1.026000000000000023e+00,-5.211469215163980206e-03,7.659779856261476993e+01
