coordinate,frequency,normalized_fft_power
x,3.230846144230318,3.7581848717538192e-06
x,3.237095363077959,7.330309636703569e-06
x,3.2433445819255997,7.727315533167725e-06
x,3.2495938007732406,4.930746642695035e-06
x,3.2558430196208814,2.778724059595102e-06
x,3.2620922384685223,5.271920371435494e-06
x,3.268341457316163,4.112261163367973e-06
x,3.274590676163804,1.901167471886244e-06
x,3.280839895011445,3.5883156103874554e-06
x,3.2870891138590856,3.867388731001833e-06
x,3.2933383327067265,3.9568916626571324e-07
x,3.2995875515543673,2.0344045780244787e-06
x,3.305836770402008,6.913882602282398e-06
x,3.312085989249649,8.61254235927359e-07
x,3.31833520809729,8.147903257989704e-06
x,3.3245844269449307,1.62087831851359e-05
x,3.3308336457925716,1.7395452567860935e-05
x,3.3370828646402124,4.527981913204817e-05
x,3.3433320834878533,5.0927155378434866e-05
x,3.349581302335494,4.088177254392375e-05
x,3.355830521183135,4.028968709300541e-06
x,3.362079740030776,2.3935518494203066e-06
x,3.3683289588784167,1.0496573041974738e-05
x,3.3745781777260575,2.264258578184274e-05
x,3.3808273965736984,5.417449494470379e-06
x,3.387076615421339,6.467479713714608e-06
x,3.39332583426898,1.282219212750536e-05
x,3.399575053116621,2.5761448277483226e-06
x,3.4058242719642617,5.771438033438042e-06
x,3.4120734908119026,1.866293957020232e-05
x,3.4183227096595434,2.9480195792525732e-05
x,3.4245719285071843,1.3079598131764207e-05
x,3.430821147354825,5.470037485741874e-06
x,3.437070366202466,2.725672716992991e-07
x,3.443319585050107,2.0765222969699983e-05
x,3.4495688038977477,1.9680626636789104e-05
x,3.4558180227453885,3.068165453888907e-06
x,3.4620672415930294,1.4603507413309673e-06
x,3.46831646044067,3.337537579561725e-06
x,3.474565679288311,6.301208831570761e-06
x,3.480814898135952,7.049094856232852e-06
x,3.4870641169835928,4.52353120865587e-06
x,3.4933133358312336,4.12807005947844e-07
x,3.4995625546788744,3.967435393733207e-06
x,3.5058117735265153,1.4792173706299599e-06
x,3.512060992374156,1.600650283787864e-05
x,3.518310211221797,7.3336392313326325e-06
x,3.524559430069438,3.343476621284961e-06
x,3.5308086489170787,2.266415940082445e-06
x,3.5370578677647195,8.883747057266839e-07
x,3.5433070866123604,2.9350863777725793e-06
x,3.5495563054600012,1.7085618237044755e-06
x,3.555805524307642,2.4198116901283377e-07
x,3.562054743155283,1.8182145182967126e-05
x,3.5683039620029238,2.2239021040279784e-05
x,3.5745531808505646,8.634848677650737e-06
x,3.5808023996982055,6.1209173046121145e-06
x,3.5870516185458463,9.690476579865036e-06
x,3.593300837393487,2.0618218856391738e-05
x,3.599550056241128,1.686159948477917e-05
x,3.605799275088769,6.522596842216201e-06
x,3.6120484939364097,1.825873274216944e-05
x,3.6182977127840505,5.588977606184619e-05
x,3.6245469316316914,5.0149799469586754e-06
x,3.6307961504793322,1.8673992514174423e-05
x,3.637045369326973,2.066504674437618e-05
x,3.643294588174614,8.088914145726624e-06
x,3.649543807022255,4.659479109929098e-06
x,3.6557930258698956,1.5679970292873752e-06
x,3.6620422447175365,3.2950039358911854e-07
x,3.6682914635651773,1.453014959913355e-05
x,3.674540682412818,2.0904645366525427e-05
x,3.680789901260459,1.29206619543638e-05
x,3.6870391201081,1.4554617065757063e-05
x,3.6932883389557407,4.935286847105902e-06
x,3.6995375578033816,5.984542586000924e-06
x,3.7057867766510224,2.726391288169667e-06
x,3.7120359954986633,8.0703128201466e-07
x,3.718285214346304,4.179562346678541e-06
x,3.724534433193945,1.709746440636737e-05
x,3.730783652041586,1.2195668004748231e-05
x,3.7370328708892266,7.619495482467365e-06
x,3.7432820897368675,5.746282936474311e-06
x,3.7495313085845083,7.304701668716006e-07
x,3.755780527432149,2.779031817132911e-06
x,3.76202974627979,7.67137953247118e-06
x,3.768278965127431,1.3012974783915562e-05
x,3.7745281839750717,7.3512944813497755e-06
x,3.7807774028227126,1.5029476018840068e-06
x,3.7870266216703534,4.161950735839649e-06
x,3.7932758405179943,3.9884564923980015e-06
x,3.799525059365635,1.4084220300561308e-06
x,3.805774278213276,1.091894404789178e-05
x,3.812023497060917,8.539717524000535e-06
x,3.8182727159085577,4.276727935920967e-06
x,3.8245219347561985,7.121798495589107e-06
x,3.8307711536038394,3.23795472666594e-06
x,3.83702037245148,3.711812142232959e-06
x,3.843269591299121,3.2929793579974715e-06
x,3.849518810146762,1.0996146852752781e-06
x,3.8557680289944027,2.2682348635345427e-06
x,3.8620172478420436,4.02878142209839e-06
x,3.8682664666896844,1.1931477468665425e-05
x,3.8745156855373253,3.423204343290817e-05
x,3.880764904384966,2.6198509898762985e-05
x,3.887014123232607,1.7032355864933653e-06
x,3.893263342080248,3.238323345430846e-05
x,3.8995125609278887,7.288747713528297e-05
x,3.9057617797755295,0.001119664678448673
x,3.9120109986231704,0.021414862856405942
x,3.918260217470811,0.021068372891330834
x,3.924509436318452,0.0008420469849096557
x,3.930758655166093,0.0001527122395887502
x,3.9370078740137338,7.74940560369091e-06
x,3.9432570928613746,5.176441749497535e-06
